,SaleDate,SalesPrice,YearMonth
2562,2007-03-08,23882.0,2007
2563,2013-03-21,27032.0,2013
2564,2003-09-25,30632.0,2003
2565,2002-12-12,30632.0,2002
2566,2003-06-19,34592.0,2003
2567,2003-06-19,34412.0,2003
2568,2002-09-12,33332.0,2002
2569,2002-09-12,33332.0,2002
2570,2002-09-12,33332.0,2002
2571,2003-02-20,31982.0,2003
2572,2003-05-08,31982.0,2003
2573,2002-08-29,31982.0,2002
2574,2004-02-19,31982.0,2004
2575,2004-02-19,31982.0,2004
2576,2013-03-21,24782.0,2013
2577,2001-12-06,35582.0,2001
2578,2002-09-12,35582.0,2002
2579,2004-03-11,35132.0,2004
2580,2001-12-20,35132.0,2001
2581,2007-01-18,20732.0,2007
2582,2013-01-31,15332.0,2013
2583,2006-03-23,47732.0,2006
2584,2002-05-23,48632.0,2002
2585,2006-07-13,36032.0,2006
2586,2010-11-11,19832.0,2010
2587,2005-07-28,43682.0,2005
2588,2006-04-27,41432.0,2006
2589,2010-02-04,15782.0,2010
2590,2010-02-04,15332.0,2010
2591,2010-10-21,15332.0,2010
2592,2010-07-22,34232.0,2010
2593,2006-12-14,34232.0,2006
2594,2008-07-17,24782.0,2008
2595,2005-08-11,45032.0,2005
2596,2005-08-11,45032.0,2005
2597,2006-03-09,42332.0,2006
2598,2007-02-01,42332.0,2007
2599,2007-05-10,41882.0,2007
2600,2006-06-29,41882.0,2006
2601,2005-07-14,36032.0,2005
2602,2005-07-14,36032.0,2005
2603,2005-07-14,36032.0,2005
2604,2007-10-23,22262.0,2007
2605,2006-10-05,30632.0,2006
2606,2005-10-27,30182.0,2005
2607,2007-08-02,30182.0,2007
2608,2007-09-27,30182.0,2007
2609,2007-06-21,27932.0,2007
2610,2006-03-09,41432.0,2006
2611,2006-07-13,40082.0,2006
2612,2013-02-21,11732.0,2013
2613,2007-08-02,22082.0,2007
2614,2002-02-14,49982.0,2002
2615,2002-07-11,49532.0,2002
2616,2005-11-17,49082.0,2005
2617,2002-06-20,49082.0,2002
2618,2011-03-31,14432.0,2011
2619,2010-05-21,14432.0,2010
2620,2010-02-04,12632.0,2010
2621,2008-10-30,12632.0,2008
2622,2008-12-11,12632.0,2008
2623,2006-10-05,18932.0,2006
2624,2005-04-07,18032.0,2005
2625,2009-04-09,26582.0,2009
2626,2008-06-26,17132.0,2008
2627,2010-08-05,16682.0,2010
2628,2009-03-19,16682.0,2009
2629,2005-04-14,43232.0,2005
2630,2005-04-14,42332.0,2005
2631,2003-05-15,41612.0,2003
2632,2003-05-15,41882.0,2003
2633,2006-03-23,43232.0,2006
2634,2007-11-15,41882.0,2007
2635,2013-02-14,24782.0,2013
2636,2005-07-14,40982.0,2005
2637,2005-07-14,40982.0,2005
2638,2005-07-14,40982.0,2005
2639,2005-07-21,40982.0,2005
2640,2003-12-11,47732.0,2003
2641,2005-01-13,47282.0,2005
2642,2006-08-24,45482.0,2006
2643,2007-09-27,45032.0,2007
2644,2004-09-16,40982.0,2004
2645,2004-09-16,40982.0,2004
2646,2004-09-16,40982.0,2004
2647,2004-09-16,40982.0,2004
2648,2004-09-16,40982.0,2004
